Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
backprop 0 0 0 100 0 0 1.28205 1.79487 40.5128 1.28205 0.25641 1.02564
bfs 0 0 0 100 0 0 3.58974 3.58974 39.7436 1.28205 0.512821 0.512821
filebound 0.25641 0.25641 0 100 0 0 0.25641 0.25641 37.4359 0.512821 0.769231 0.25641
Kmeansnf 0 0 100 100 100 0 100 100 41.2821 2.82051 21.0256 1.79487
svmrfe 0.25641 0.25641 80.7692 100 0 0 0 3.58974 41.0256 0.25641 0.769231 0.769231
apr 0.512821 0 22.0513 100 0 0 0 0.25641 38.4615 0.512821 1.02564 1.02564
btree 0.25641 0 0 100 0 0 0.25641 0.25641 41.7949 0.512821 0 0
lud 1.28205 0 100 100 100 3.33333 2.82051 6.92308 42.0513 70.7692 17.9487 1.53846
nn 0 0.25641 0 100 0 0 0.25641 0.25641 40.5128 1.02564 0.512821 0.25641
particlefilter 0 0.25641 0 100 0 0 0 0.25641 39.7436 0.512821 0 0
PLSA 0.769231 0 0 100 0 0 0.769231 1.53846 40.7692 0.512821 1.53846 0.512821
Scalparc 0.25641 0.512821 0 100 0 0 2.5641 0 41.5385 1.53846 2.05128 0.25641
semphy 0.25641 0 0 100 0 0 0 0.25641 42.0513 0.512821 1.28205 1.28205
streamcluster 0 0 0 100 0 11.2821 6.15385 1.53846 42.3077 0.512821 0.25641 0.512821
swaptions 0.512821 0.512821 0 100 0 0 6.66667 5.64103 44.1026 1.28205 0.512821 0.512821
Swish 0.25641 0.25641 0 100 0 0 0.25641 0 38.9744 0 0.25641 0.512821
vips 0.25641 0.769231 0 100 0 0 0.25641 0.25641 43.3333 1.02564 1.53846 1.02564
x264 0 0.25641 1.02564 100 0 0 0.512821 0 42.3077 0.512821 0.769231 0.25641
blackscholes 0.512821 0.25641 0 100 0 0 3.07692 0.25641 38.7179 1.02564 1.53846 1.02564
bodytrack 0 0 0 100 0 0 2.82051 0.512821 40 1.02564 0.769231 0.25641
cfd 0 0.512821 0 100 0 0 1.02564 0.769231 37.1795 0.512821 0.512821 1.28205
fluidanimate 0.25641 0 1.28205 100 0 0 0 0.25641 40.5128 0.769231 0.25641 1.28205
HOP 0.25641 0 0 100 0 0 0 0.25641 41.7949 0.25641 0.769231 1.79487
Jacobi 0.25641 0 100 100 100 0 1.53846 0 40.7692 0.769231 76.9231 1.28205
Kmeans 0.769231 0 100 100 100 0 0 0 42.3077 24.6154 100 1.53846
AVERAGE 0.276923 0.164103 20.2051 100 16 0.584617 5.3641 5.13846 40.7692 4.57436 9.27179 0.820512
