Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
backprop 0.512821 1.53846 0 100 0 0 3.33333 3.33333 41.2821 1.79487 1.53846 1.28205
bfs 0 1.53846 0.512821 100 0.25641 0.25641 5.12821 5.12821 43.0769 3.07692 2.30769 2.05128
filebound 1.28205 2.05128 46.4103 100 0.25641 0.25641 51.7949 51.7949 42.5641 3.07692 3.07692 3.07692
Kmeansnf 1.02564 1.28205 100 100 100 0 100 100 44.1026 95.641 100 3.07692
svmrfe 0.512821 1.28205 100 99.7436 100 0.512821 1.02564 0.512821 42.3077 5.38462 26.1538 1.79487
apr 0 1.02564 64.8718 100 0 0 0.25641 0.512821 41.5385 1.79487 2.05128 1.53846
btree 0.25641 1.79487 0.25641 100 0.25641 0.25641 3.58974 3.58974 43.8462 3.84615 1.28205 3.58974
lud 1.28205 1.02564 100 100 100 100 1.02564 0.512821 50.7692 100 100 2.05128
nn 0.512821 0.512821 0.512821 100 100 0.25641 34.6154 34.6154 42.8205 2.5641 80.5128 1.79487
particlefilter 0 1.02564 0.25641 100 0.25641 61.5385 1.02564 0.512821 42.5641 1.02564 1.02564 1.02564
PLSA 1.79487 0.512821 99.2308 100 0 99.7436 1.28205 1.53846 41.5385 2.30769 3.07692 2.5641
Scalparc 0.25641 0.769231 0 100 0.25641 6.15385 0 0 43.3333 1.79487 0.769231 0.769231
semphy 2.5641 1.02564 0 100 0 0 1.28205 1.28205 45.3846 1.28205 4.35897 4.35897
streamcluster 0.25641 1.02564 100 100 100 100 7.94872 10.2564 43.3333 1.79487 65.641 2.30769
swaptions 1.02564 0.512821 9.48718 100 0 0.769231 1.28205 1.02564 43.3333 3.58974 1.28205 1.28205
Swish 0.512821 0.769231 46.9231 100 0 0 52.0513 52.0513 43.5897 1.53846 1.02564 1.53846
vips 0.25641 0.25641 0 100 0 0 4.10256 4.10256 42.0513 2.5641 2.5641 2.5641
x264 0.25641 0.769231 11.7949 100 0.512821 0.512821 0.769231 1.02564 43.8462 2.30769 0.769231 2.30769
blackscholes 1.02564 0.769231 0.512821 100 0 0 0.769231 0.769231 41.7949 2.82051 2.82051 2.82051
bodytrack 0.769231 0.769231 0 100 0 0.25641 1.02564 0.769231 43.3333 3.07692 2.82051 2.82051
cfd 1.28205 1.53846 0 100 0 0 1.53846 0.769231 42.8205 1.53846 2.30769 2.30769
fluidanimate 1.28205 1.28205 0.512821 100 0.512821 0.512821 2.05128 2.05128 41.2821 2.30769 2.5641 2.82051
HOP 1.28205 1.28205 6.15385 100 0 0 2.82051 2.82051 43.8462 1.79487 2.05128 1.53846
Jacobi 1.53846 1.79487 100 100 100 0.25641 3.84615 3.33333 41.5385 100 100 3.07692
Kmeans 1.53846 1.53846 100 100 100 0.25641 100 100 48.2051 100 100 3.58974
AVERAGE 0.841025 1.10769 35.4974 99.9897 28.0923 14.8615 15.3026 15.2923 43.3641 17.8769 24.4 2.31795
