Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
backprop 0.512821 0.25641 0 100 0 0 0.25641 0.25641 39.7436 0.769231 1.28205 0
bfs 0 0.25641 0 100 0 0 2.05128 2.05128 39.7436 1.28205 0.769231 0.769231
filebound 0 0 0 100 0 0 0 0 38.2051 1.28205 0.25641 0.769231
Kmeansnf 0 0 100 100 0 0 100 100 40 1.53846 0.25641 0.25641
svmrfe 0 0 0.769231 100 0 0 0.512821 28.9744 40.2564 0 0.512821 0.769231
apr 0 0 15.641 100 0 0 0 2.82051 40.7692 0.25641 0 0
btree 0 0.25641 0 100 0 0 0.25641 0.25641 38.4615 0.512821 1.02564 0.25641
lud 0 0.25641 100 100 0 0 3.33333 5.38462 42.3077 1.28205 0.25641 0.769231
nn 0.512821 0 0 100 0 0 0.769231 0.769231 42.0513 1.02564 0.512821 0.512821
particlefilter 0.25641 0 0 100 0 0 1.02564 0 42.8205 0 0.25641 0.25641
PLSA 0.25641 0.25641 0.25641 100 0 0 25.3846 0.25641 38.2051 0 0.769231 0.512821
Scalparc 0.512821 0 0 100 0 0 0 0.769231 40.5128 0 1.28205 0.25641
semphy 0 0 0 100 0 0 0 0.25641 38.4615 0.769231 0.769231 0.512821
streamcluster 0 0 0 100 0 0 13.5897 1.53846 36.1538 0.769231 0.769231 0.769231
swaptions 0.769231 0 0 100 0 0 0 0.512821 40.2564 0.512821 1.28205 0.512821
Swish 0 0.512821 0 100 0 0 0 0 37.9487 0 0 0.512821
vips 0 0 0 100 0 0 0.25641 0.512821 39.4872 0 0.25641 0.25641
x264 0 0 0 100 0 0 7.17949 0 40.2564 0.769231 0 0.512821
blackscholes 0.512821 0 0 100 0 0 0 0 41.0256 1.28205 0 0.512821
bodytrack 0 0 0 100 0 0 0.25641 0.769231 41.0256 1.28205 0.25641 0.769231
cfd 0 0.25641 0 100 0 0 0.512821 0.25641 36.1538 1.28205 0.25641 0.25641
fluidanimate 0.25641 0 0.769231 100 0 0 0.769231 0 41.7949 0.25641 0.25641 0.512821
HOP 0 0 0 100 0 0 0 0.25641 42.0513 0.769231 0.25641 0.512821
Jacobi 0.25641 0 100 100 0 0 0.512821 0.769231 40.5128 0 0.25641 0.512821
Kmeans 0.512821 0.512821 100 100 100 0 0.512821 0 41.5385 23.3333 30.7692 0.769231
AVERAGE 0.174359 0.102564 16.6974 100 4 0 6.28718 5.85641 39.9897 1.55897 1.69231 0.482051
