Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
backprop 0 0 0 0.25641 0 0 0 0 41.2821 0.25641 1.02564 0.769231
bfs 0 0 0 87.9487 0 0 1.53846 1.53846 38.7179 1.02564 0.25641 0.769231
filebound 0 0 0 0 0 0 0 0 39.7436 0 0 0.25641
Kmeansnf 0 100 100 100 0 0 100 100 42.0513 2.30769 1.02564 0.769231
svmrfe 0 0 0.25641 0 0 0 0 28.9744 41.2821 0 0.25641 0.512821
apr 0 0 21.0256 0 0 0 0 4.61538 37.9487 0 0.769231 0.25641
btree 0 0 0 0 0 0 0 0 40.2564 0.512821 0.512821 0.512821
lud 0 0.25641 100 0 0 0 4.87179 5.12821 43.0769 0.769231 1.02564 1.28205
nn 0 0 0 1.79487 0 0 0 0 42.3077 0 0.512821 0.25641
particlefilter 0 0 0 0 0 0 1.02564 0.25641 41.7949 0.512821 0 0
PLSA 0 0.25641 0 0 0 0 24.359 0.769231 36.9231 0.512821 0.512821 0
Scalparc 0 0 0 0 0 0 0.25641 0.25641 39.7436 0.512821 1.28205 0.25641
semphy 0 0 0 0 0 0 0 0 39.4872 0 0 0.25641
streamcluster 0 0 0 0 0 0 15.3846 1.53846 42.3077 0 0.769231 0.25641
swaptions 0 0 0 0 0 0 0 0.769231 39.7436 0 0.512821 0.512821
Swish 0 0 0 0 0 0 0 0 40.5128 1.28205 0.512821 0.25641
vips 0 0 0 0 0 0 0 0 37.9487 0.25641 1.53846 0.769231
x264 0 0 0 0 0 0 5.89744 0 37.4359 0.512821 0 0.25641
blackscholes 0 0.512821 0.25641 0 0.25641 0 0.512821 0 40 0.512821 0.25641 1.02564
bodytrack 0 0.25641 0 0 0 0 0 0.25641 39.2308 0 0.512821 0.25641
cfd 0 0 0 0 0 0 0.25641 0.25641 39.2308 0.769231 0 0
fluidanimate 0 0.25641 1.02564 0 0.512821 0 0.769231 0 40.5128 0 0 0
HOP 0 0 0 0 0 0 0 0 41.2821 0.25641 1.28205 0.769231
Jacobi 0 0 100 0 0 0 1.28205 0 37.9487 0.769231 1.28205 1.02564
Kmeans 0 0 100 84.6154 100 0 0 0 36.6667 23.5897 31.5385 0.769231
AVERAGE 0 4.06154 16.9026 10.9846 4.03077 0 6.24615 5.77436 39.8974 1.37436 1.81539 0.471795
