0 Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
1 BACKPROP 9.23 8.72 93.33 100.0 0.26 0.26 75.13 75.13 43.85 0.0 5.64 6.92
2 BFS 9.74 6.67 2.82 100.0 0.0 100.0 79.49 79.49 43.08 0.0 3.59 7.18
3 BLACKSCHOLES_10M 71.79 78.46 76.92 100.0 76.92 76.92 80.26 80.77 65.13 76.92 77.44 14.36
4 BODYTRACK 10.0 79.23 76.92 100.0 76.15 77.18 80.51 80.51 44.36 76.67 39.23 38.46
5 FACESIM 8.21 78.72 76.92 100.0 76.41 76.92 76.92 76.92 46.92 76.92 77.95 4.36
6 FERRET 10.51 78.21 49.49 100.0 76.92 76.92 76.92 76.92 51.28 76.92 40.51 31.79
7 HEARTWALL 7.69 77.44 76.92 100.0 76.92 76.92 76.67 76.67 50.77 76.67 69.23 3.08
8 HOTSPOT 6.15 77.95 0.0 100.0 0.0 96.15 78.97 78.97 44.62 0.0 3.33 6.15
9 JACOBI 5.64 79.23 100.0 100.0 76.92 76.92 59.23 59.23 45.13 25.64 3.08 3.59
10 KMEANS 27.18 78.97 49.74 100.0 76.92 76.92 78.72 78.72 50.51 76.92 77.69 74.62
11 KMEANSNF 10.77 78.21 76.92 100.0 76.92 76.92 82.31 83.08 47.18 80.51 78.97 42.05
12 LAVAMD 5.38 5.9 100.0 100.0 73.59 88.97 76.92 76.92 41.54 80.77 72.05 4.62
13 LEUKOCYTE 7.18 7.69 76.92 100.0 76.92 76.92 42.82 43.33 42.56 9.23 68.46 7.44
14 LUD 7.69 78.97 100.0 100.0 100.0 100.0 38.46 100.0 47.18 100.0 100.0 36.41
15 NW 8.97 79.23 0.0 100.0 49.23 76.92 79.23 79.23 45.13 0.0 38.21 4.87
16 SHA 7.44 78.21 76.92 100.0 76.41 83.33 83.59 83.08 46.41 76.92 44.62 44.36
17 SRAD 30.0 78.21 77.18 100.0 76.92 73.85 38.46 78.21 54.1 76.92 69.23 40.0
18 STREAM 6.92 78.72 40.26 100.0 76.92 76.92 44.62 45.64 41.54 100.0 7.69 9.74
19 STREAM_threads 8.72 10.26 100.0 100.0 100.0 76.92 84.87 84.62 42.05 100.0 100.0 6.92
20 X264_ducks 43.33 78.21 63.33 100.0 76.92 76.92 39.49 39.49 64.87 77.18 62.05 57.69
21 X264_native 8.97 80.0 52.05 100.0 76.92 76.92 78.21 78.21 50.77 76.92 32.05 31.28
22 AVERAGE 14.84 61.77 65.08 100.0 66.58 77.13 69.13 74.05 48.05 60.24 51.0 22.66
