0 Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
1 BACKPROP 0.0 83.47 31.63 100.0 0.0 81.63 82.65 83.06 45.51 0.0 3.27 5.1
2 BFS 0.0 6.53 0.0 100.0 0.0 97.96 84.69 84.69 41.63 0.2 2.65 6.33
3 BLACKSCHOLES_10M 0.0 83.47 81.63 100.0 81.63 81.63 85.1 85.1 74.69 81.63 82.45 82.45
4 BODYTRACK 0.0 84.29 81.63 100.0 81.63 81.63 85.51 85.51 52.24 81.63 83.06 82.45
5 FACESIM 0.0 83.06 81.63 100.0 81.63 81.63 84.49 84.49 49.8 81.63 83.06 70.61
6 FERRET 0.0 83.27 81.63 100.0 81.63 81.63 85.51 85.51 57.96 81.63 82.65 82.24
7 HEARTWALL 0.0 83.27 81.43 100.0 81.63 81.63 86.73 86.73 55.51 81.63 82.65 46.94
8 HOTSPOT 0.0 7.55 0.41 100.0 0.2 99.39 84.08 84.08 51.84 0.2 2.04 4.49
9 JACOBI 0.0 83.67 2.24 100.0 0.61 0.61 84.9 87.35 48.98 11.02 3.47 5.51
10 KMEANS 0.0 82.24 81.63 100.0 81.63 81.63 84.08 84.08 61.63 81.63 82.24 82.04
11 KMEANSNF 0.0 83.27 88.57 100.0 88.57 81.84 86.12 86.53 46.33 82.65 88.57 82.65
12 LAVAMD 0.0 82.65 100.0 100.0 81.63 81.63 84.29 84.29 44.49 88.16 82.24 4.9
13 LEUKOCYTE 0.0 12.04 0.0 100.0 81.63 81.63 83.27 83.67 45.51 5.31 82.65 15.71
14 LUD 0.0 83.47 100.0 100.0 100.0 100.0 82.65 100.0 59.8 100.0 100.0 82.65
15 NW 0.0 83.27 0.41 100.0 81.63 82.04 83.47 83.27 47.35 0.0 82.04 3.88
16 SHA 0.0 84.9 81.63 100.0 81.63 81.63 86.94 86.94 50.41 81.63 83.47 82.86
17 SRAD 0.0 82.24 85.31 100.0 82.45 82.45 81.84 83.06 65.31 81.63 82.65 83.47
18 STREAM 0.0 7.96 100.0 100.0 0.2 0.2 81.63 85.92 42.86 100.0 5.71 7.55
19 STREAM_threads 0.0 6.53 100.0 100.0 100.0 81.63 90.41 90.41 44.9 100.0 100.0 6.53
20 X264_ducks 0.0 83.88 81.63 100.0 81.63 81.63 83.27 83.27 76.94 81.63 81.84 81.63
21 X264_native 0.0 82.86 81.63 100.0 81.63 81.63 85.1 85.1 58.98 81.63 83.47 82.86
22 AVERAGE 0.0 65.42 63.96 100.0 64.36 76.46 84.61 85.86 53.46 62.09 65.72 47.76
