Benchmark OPTIMAL RACE ONLINE OFFLINE NUCLEAR HBM CONTROL ADAPT-CONTROL CALOREE-NP ONLINE-ADAPT NUCLEAR-ADAPT HBM-ADAPT
backprop 0 19.1167 0 2.59835 0 0 3.77027 3.00695 1.17682 3.85235 5.68102 1.38269
bfs 0 18.0213 0 2.74263 0 0 0.0614216 2.74313 2.28017 1.66818 2.91289 2.25937
filebound 0 3.54589 4.68346 3.63425 2.8886 0.958604 6.43865 1.91822 0.777691 7.50247 5.12984 0.615046
Kmeansnf 0 16.2156 14.9158 33.3506 0.0918394 0.092081 3.30704 52.8617 3.63844 16.3605 3.6638 4.53184
svmrfe 0 10.1344 6.22018 1.3782 4.59899 0.216995 2.39216 0.655847 6.44518 9.12276 1.79476 4.50737
apr 0 5.65537 2.01585 11.5615 0 0 12.3533 8.94797 1.64887 3.99642 1.07974 1.7454
btree 0 18.2979 0.934698 0 0 0 2.9482 1.6731 1.91406 1.82983 3.84721 1.93142
lud 0 0 3.04363 7.61342 10.1696 5.82093 20.5041 14.6721 4.11364 3.468 24.3005 13.0184
nn 0 9.56767 2.39154 2.68846 5.3561 0.315859 3.07611 1.87192 1.5121 10.3448 4.86041 1.60676
particlefilter 0 0.972151 0.624698 6.72731 2.16013 0.993799 19.8853 11.1322 1.40863 1.73898 19.5005 2.02639
PLSA 0 5.97945 11.8282 9.72516 2.25316 8.16561 14.4935 15.2867 9.0641 12.1628 3.67385 9.6961
Scalparc 0 0.932803 4.67078 5.64477 1.51927 1.77684 9.75286 6.06285 1.75188 5.64823 5.02355 1.80217
semphy 0 17.5449 0 0.182647 0 0 3.39829 1.90808 0.430953 2.40621 2.16745 0.556457
streamcluster 0 9.49299 13.3765 0.865621 0.729924 0.730037 4.69498 1.67141 2.43449 19.9265 1.79661 2.39321
swaptions 0 0 2.79657 10.0379 6.08349 4.87775 23.8168 16.8685 8.6792 4.70393 11.2326 8.44059
Swish 0 3.73436 5.89292 3.57352 2.82951 1.10708 6.57855 2.08077 0.57638 5.69085 4.82908 0.39297
vips 0 14.8183 6.18321 17.8901 0 0 16.7537 21.6883 2.38594 17.6368 6.76337 2.46491
x264 0 0 1.63468 8.58546 1.10837 1.41671 13.0394 10.0135 2.57738 3.46367 11.3216 2.42771
blackscholes 0 0 1.91199 7.86707 0.372445 0.658884 21.4706 14.0638 0.700531 1.53773 10.9409 0.743439
bodytrack 0 7.36891 0.719234 4.52502 0.248062 0.394512 7.57149 3.85256 0.711322 5.31432 1.78291 0.859674
cfd 0 3.38573 0.953103 11.5598 2.65592 2.36151 20.6797 17.695 2.75508 2.6003 3.40607 2.69489
fluidanimate 0 0 1.45187 7.7893 3.3381 0.930722 15.3137 12.7116 1.21497 6.47317 8.67978 1.20032
HOP 0 6.35764 1.05248 10.0266 2.78334 11.0283 15.1561 13.3964 11.2551 12.397 4.25945 11.1232
Jacobi 0 0 15.2312 6.25333 3.76245 16.0351 11.3297 6.493 6.39931 7.58307 7.06775 6.19219
Kmeans 0 13.6879 15.7696 0 0 0 2.64076 4.10255 1.26892 41.7958 1.90529 1.84161
AVERAGE 1 1.07393 1.04732 1.07073 1.02118 1.02315 1.10457 1.09895 1.03085 1.08369 1.06305 1.03458
